"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"8110","동물병원","02_03_01_P","3780000","378000001020170009","20170608","","01","영업/정상","0000","정상","","","","","031-759-7579","102.3","","경기도 성남시 수정구 창곡동 530번지","경기도 성남시 수정구 위례광장로 70 (창곡동, 아트리버푸르지오)","13640","스칸디동물병원","20200610164234","U","2020-06-12 02:40:00.0","","212391","440938","동물병원","","000","",
"8111","동물병원","02_03_01_P","3780000","378000001020170010","20170609","","01","영업/정상","0000","정상","","","","","031-716-7975","103.35","","경기도 성남시 분당구 정자동 126-2번지","경기도 성남시 분당구 정자로 80, 1층 (정자동, 정자프라자)","13612","그레이트 동물병원","20190121210308","U","2019-01-23 02:40:00.0","","210010.149418128","429016.742490449","동물병원","","000","",
"8112","동물병원","02_03_01_P","3780000","378000001020170011","20170713","","01","영업/정상","0000","정상","","","","","031-705-2475","318.5","","경기도 성남시 분당구 서현동 80-1","경기도 성남시 분당구 서현로255번길 1, 1층 (서현동)","13572","미래동물의료센터","20220510184232","U","2022-05-12 02:40:00.0","","211414.975241532","431396.057503657","동물병원","","000","0",
"8113","동물병원","02_03_01_P","3780000","378000001020170012","20170721","","01","영업/정상","0000","정상","","","","","0505-315-1234","33.33","","경기도 성남시 분당구 야탑동 274-3번지","경기도 성남시 분당구 벌말로 33, 206호 (야탑동, 일심조합상가)","13504","야탑서울동물병원","20190121210411","U","2019-01-23 02:40:00.0","","212139.179238817","434331.375255336","동물병원","","000","",
"8114","동물병원","02_03_01_P","3780000","378000001020170013","20171108","","01","영업/정상","0000","정상","","","","","031-714-1175","0","","경기도 성남시 분당구 금곡동 161번지 천사의도시1 오피스텔","경기도 성남시 분당구 성남대로 165, 118호 (금곡동)","13615","에버펫동물병원","20190122105400","U","2019-01-24 02:40:00.0","","209524.675442983","427639.852581088","동물병원","","000","",
"8115","동물병원","02_03_01_P","3780000","378000001020180008","20180530","","01","영업/정상","0000","정상","","","","","031-711-2244","126.66","","경기도 성남시 분당구 수내동 58-1번지 동신파크빌딩 204호","경기도 성남시 분당구 내정로 170, 동신파크빌딩 204호 (수내동)","13599","서공동물병원","20180530131204","I","2018-08-31 23:59:59.0","","210528.014352901","430160.207334756","동물병원","","000","",
"8116","동물병원","02_03_01_P","3930000","393000001020170002","20170810","","01","영업/정상","0000","정상","","","","","437-0365","133.32","","경기도 안산시 상록구 본오동 870-7번지","경기도 안산시 상록구 석호로 302-1, 1층 (본오동)","15551","본오365동물병원","20190214104516","U","2019-02-16 02:40:00.0","","187883.755","421268.86","동물병원","","000","",
"8117","동물병원","02_03_01_P","3930000","393000001020170003","20171019","","01","영업/정상","0000","정상","","","","","407-0075","31.6","","경기도 안산시 상록구 건건동 536-5번지","경기도 안산시 상록구 건건로 117, 101,102호 (건건동)","15521","반월동물병원","20190408111558","U","2019-04-10 02:40:00.0","","191477.156949392","423261.231904988","동물병원","","000","",
"8118","동물병원","02_03_01_P","3780000","378000001020180001","20180105","","01","영업/정상","0000","정상","","","","","031-716-9001","481","","경기도 성남시 분당구 구미동 204-1번지","경기도 성남시 분당구 미금로 43, 정운빌딩 1층 (구미동)","13625","한국동물선진의료연구소(KASMINE) 동물심혈관신장센터","20190906142859","U","2019-09-08 02:40:00.0","","210206.543725362","426124.700940443","동물병원","","000","",
"8119","동물병원","02_03_01_P","3780000","378000001020180002","20180126","","01","영업/정상","0000","정상","","","","","031-705-0175","201.6","","경기도 성남시 분당구 이매동 120-6번지 새남서울조합상가 202호","경기도 성남시 분당구 양현로94번길 19, 새남서울조합상가 202호 (이매동)","13568","분당우리동물의료센터","20180126161835","I","2018-08-31 23:59:59.0","","211107.244323947","432126.81649251","동물병원","","000","",
"8120","동물병원","02_03_01_P","3780000","378000001020180003","20180201","","01","영업/정상","0000","정상","","","","","0317070701","0","","경기도 성남시 분당구 판교동 590 티에스로드2 201호","경기도 성남시 분당구 운중로 255, 티에스로드2 201호 (판교동)","13477","메르시 동물병원","20220224150332","U","2022-02-26 02:40:00.0","","208031.730776591","431939.457332015","동물병원","","000","0",
"8121","동물병원","02_03_01_P","3780000","378000001020180004","20180305","","01","영업/정상","0000","정상","","","","","0317095500","198","","경기도 성남시 분당구 서현동 250-6번지 은성빌딩 301호","경기도 성남시 분당구 황새울로342번길 15, 은성빌딩 3층 301호 (서현동)","13591","반려동물암센터","20180305095012","I","2018-08-31 23:59:59.0","","210905.971823345","431600.159446397","동물병원","","000","",
"8122","동물병원","02_03_01_P","3930000","393000001020110003","20111018","","01","영업/정상","0000","정상","","","","","410-9759","17","","경기도 안산시 단원구 고잔동 717번지 강희그랜드빌 102호","경기도 안산시 단원구 광덕대로 145, 102호 (고잔동,강희그랜드빌)","","쥬시동물병원","20190214104103","U","2019-02-16 02:40:00.0","","184769.49756348","423072.669991559","동물병원","","000","",
"8123","동물병원","02_03_01_P","3780000","378000001020100001","20100118","","01","영업/정상","0000","정상","","","","","8016-7507","52.91","","경기도 성남시 분당구 백현동 545번지 백현마을 A21-2 나상가 104동","경기도 성남시 분당구 동판교로 122 (백현동)","13527","판교종합 동물병원","20160816103408","I","2018-08-31 23:59:59.0","","210456.926501159","432348.048301864","동물병원","","000","",
"8124","동물병원","02_03_01_P","3780000","378000001020100002","20100204","","01","영업/정상","0000","정상","","","","","8017-5575","89.7","","경기도 성남시 분당구 삼평동 718번지 봇들마을4단지아파트","경기도 성남시 분당구 동판교로 226, 204, 205, 206호 (삼평동, 봇들마을4단지아파트)","13491","판교 행복한 동물병원","20181130204458","U","2018-12-02 02:40:00.0","","210373.102814042","433495.835505127","동물병원","","000","",
"8125","동물병원","02_03_01_P","3780000","378000001020100005","20100526","","01","영업/정상","0000","정상","","","","","707-7599","0","","경기도 성남시 분당구 판교동 621-2번지 한솔플라자 201호","경기도 성남시 분당구 운중로 233, 201호 (판교동,한솔플라자)","","정원 양한방동물병원","20180402191950","I","2018-08-31 23:59:59.0","","207808.027719405","431998.317419819","동물병원","","000","",
"8126","동물병원","02_03_01_P","3930000","393000001020040010","20041207","","01","영업/정상","0000","정상","","","","","482-5793","0","","경기도 안산시 단원구 고잔동 634-4 덕성빌딩 201호","경기도 안산시 단원구 예술대학로 137, 덕성빌딩 201호 (고잔동)","15262","정다운동물병원","20211116173558","U","2021-11-18 02:40:00.0","","185583.614250357","425270.927818102","동물병원","","000","0",
"8127","동물병원","02_03_01_P","3930000","393000001020130001","20130115","","01","영업/정상","0000","정상","","","","","402-4061","0","","경기도 안산시 단원구 고잔동 537-4 1.2층","경기도 안산시 단원구 중앙대로 899, 1.2층 (고잔동)","15360","(주)가나이십사시동물병원","20210827091014","U","2021-08-29 02:40:00.0","","185430.424306732","423951.686644527","동물병원","","L00","0",
"8128","동물병원","02_03_01_P","3930000","393000001020150001","20150204","","01","영업/정상","0000","정상","","","","","494-1119","0","","경기도 안산시 단원구 원곡동 826-11","경기도 안산시 단원구 원선로 57 (원곡동)","15374","삼성동물병원","20201029172949","U","2020-10-31 02:40:00.0","","182083.644265124","425330.453019512","동물병원","","000","",
"8129","동물병원","02_03_01_P","3930000","393000001020150002","20151215","","01","영업/정상","0000","정상","","","","","492-8555","0","","경기도 안산시 단원구 원곡동 846-3","경기도 안산시 단원구 화랑로 107, c동 2-6-3호 (원곡동, 라성상가)","15382","조이고양이병원X조이강아지병원","20220801132214","U","2022-08-03 02:40:00.0","","182294.985340242","425039.319016326","동물병원","","000","0",
"8130","동물병원","02_03_01_P","3780000","378000001020110008","20110816","","01","영업/정상","0000","정상","","","","","717-7577","0","","경기도 성남시 분당구 수내동 29번지 양지마을한양아파트 603동 139호","경기도 성남시 분당구 내정로173번길 11, 603동 139호 (수내동, 양지마을한양아파트)","13597","남현우동물병원","20180920100843","U","2018-09-20 23:59:59.0","","210421.232418185","430307.058659489","동물병원","","000","",
"8131","동물병원","02_03_01_P","3780000","378000001020110009","20110816","","01","영업/정상","0000","정상","","","","","712-0707","0","","경기도 성남시 분당구 구미동 205-1번지 오성프라자 113호","경기도 성남시 분당구 미금로 48, 오성프라자 113호 (구미동)","13626","나라 동물병원","20180928135838","U","2018-09-28 23:59:59.0","","210257.696972908","426206.804268634","동물병원","","000","",
"8132","동물병원","02_03_01_P","3780000","378000001020110010","20111004","","01","영업/정상","0000","정상","","","","","723-7508","81.5","","경기도 성남시 수정구 태평동 5104번지","경기도 성남시 수정구 태평로 10 (태평동)","13306","시드니동물병원","20190610104708","U","2019-06-12 02:40:00.0","","211258.105969116","438416.451503553","동물병원","","000","",
"8133","동물병원","02_03_01_P","3930000","393000001020020003","20020304","","01","영업/정상","0000","정상","","","","","416-0075","115.5","","경기도 안산시 상록구 본오동 879-16","경기도 안산시 상록구 반석로 5 (본오동)","15539","동물은 내친구 동물병원","20220518100911","U","2022-05-20 02:40:00.0","","187624.041807855","421744.5493746","동물병원","","000","0",
"8134","동물병원","02_03_01_P","3780000","378000001019960002","19960416","","01","영업/정상","0000","정상","","","","","707-1776","0","","경기도 성남시 분당구 서현동 95번지 분당우성프라자","경기도 성남시 분당구 돌마로 481, 분당우성프라자 (서현동)","13589","우성동물병원","20190121202848","U","2019-01-23 02:40:00.0","","211698.58855141","430637.359617296","동물병원","","000","",
"8135","동물병원","02_03_01_P","3780000","378000001020110012","20111221","","01","영업/정상","0000","정상","","","","","031-708-3100","","","경기도 성남시 분당구 이매동 131-8번지 108호","경기도 성남시 분당구 판교로 446, 108호 (이매동, 그린프라자)","13523","수아동물병원","20161025093351","I","2018-08-31 23:59:59.0","","210850.776963202","433673.988710196","동물병원","","000","",
"8136","동물병원","02_03_01_P","3780000","378000001020120003","20120319","","01","영업/정상","0000","정상","","","","","8017-0130","0","","경기도 성남시 분당구 운중동 965 더원스퀘어 101,102호","경기도 성남시 분당구 운중로 135, 101,102호 (운중동, 더원스퀘어)","13461","수 동물병원","20210602173036","U","2021-06-04 02:40:00.0","","206847.270861754","432208.542120269","동물병원","","000","",
"8137","동물병원","02_03_01_P","3780000","378000001020120005","20120323","","01","영업/정상","0000","정상","","","","","718-7282","","","경기도 성남시 분당구 구미동 185-5번지 동아그린프라자 111호","경기도 성남시 분당구 성남대로 30, 111호 (구미동, 동아그린프라자)","13637","현대 동물병원","20120323093552","I","2018-08-31 23:59:59.0","","209626.917756254","426267.516779548","동물병원","","000","",
